comment,toxic,PER,LOC,ORG,positive,negative,neutral,speech,skip,rude
"копирую сюда:Армения:>требует ликвидации российской военной базы. >проводит учения с НАТО.>выбирает себе в лидеры прозападного журналиста.>топчет российские флаги и кричит: «Россия вон из Армении».Несмотря на это, Россия в последний момент спасает Карабах от полного захвата и геноцида местного населения, путём ввода миротворцев. тем временем админы армянских пабликов: ""хмм, кого бы обвинить? РОССИЯ ОККУПАНТ!""ребята, пора бы уже понять прописную истину: маленькие государства жизнеспособны либо в союзничестве (как азербайджан с турцией) либо в интеграции (как армения в составе СССР). для армении нет других возможных союзников кроме РФ. это просто данность, которую надо принять",0,0,1,0,0.02443309314548969,0.2120788097381592,0.7248802781105042,0.010023568756878376,0.08036746829748154,0
Это классика  это знать надо (ц),0,0,0,0,0.275139719247818,0.004619571380317211,0.7663036584854126,1.000000338535756e-05,0.026769286021590236,0
А ещё как несут бред поехавшие путиноиды 🤣,1,0,0,0,0.01206377986818552,0.960371196269989,0.3415925204753876,0.004208795726299286,0.034110426902771,0
БоясьПффф. Брать за основу восприятия полтора мудака - это  конечно  круто. В залившем.,1,0,0,0,0.3415925204753876,0.11921291798353195,0.1824355274438858,0.0012165895896032453,0.1294127255678177,1
А если бы Путин не ввёл миротворцев и Армения проебала бы вообще всё  то они всё равно орали бы  что Россия плохая  потому что не ввела миротворцев.,1,1,1,0,0.022296184673905373,0.7931159734725952,0.12253321707248688,0.003085370408371091,0.3923468291759491,0
Уродам все ни в угоду),0,0,0,0,0.0980893224477768,0.06755668669939041,0.4921981394290924,0.0005803157691843808,0.020974241197109226,0
О  боевые тырнетные лаваши  которые почти победили азеров  но клятiй путен опять подло ввёл миротворцев),1,0,0,0,0.14415885508060455,0.3140605390071869,0.08036746829748154,0.0018775658681988718,0.4765896201133728,0
Армянский национализм ничем не лучше любого другого национализма. Для них кажется все вокруг ишаки и свиньи  а они великая нация. Но  в итоге окажется  что в хлеву живут они.,0,0,0,0,0.07808816432952881,0.4301573634147644,0.5698626637458801,0.0007421813788823782,0.09010298550128937,0
Пфф! Нашли чем удивить. Скоро новая стадия манямирка будет и мы все узнаем что русские оккупанты воткнули гордым арам нож в псину  остановив своим подлым маневром начало успешной атаки. А они через неделю уже Баку бы взяли. А что до того драпали  так это просто разбег был. Давно пора понять  никакой благодарности  особенно от маленьких и гордых мы никогда не дождемся. Так что любая помощь только за ништяки впредь. Тут ништяк есть  хоть и сомнительный - база в Карабахе. Ну и ладно. А чувства ар... Да кого они вообще волнуют?,0,0,1,0,0.23371636867523196,0.41490885615348816,0.14034625887870789,0.008857354521751406,0.16886694729328156,0
Вот азеры как-то совсем легко согласились на ввод миротворцев  несмотря на уроненный вертолетик. Уже ж шушу ту взяли - осталось 3 5 деревни тех абреков..,1,0,0,0,0.03515484184026718,0.3702353835105896,0.5000100135803223,0.0021927168127149343,0.24509501457214355,0
Это поехавшие   они как лентачеры но армянского разлива,0,0,0,0,0.04337579756975174,0.4455395638942719,0.6926519870758057,0.0015111821703612804,0.03022458776831627,0
Опять мы наступаем в это горделивое дерьмо. Если бы мы были хоть немного  как этот чел  мы бы позволили азерам снести к хуйям их маленькую гордую страну,1,0,0,0,0.07808816432952881,0.6791887283325195,0.1520422399044037,0.005230126902461052,0.09535945951938628,0
К сожалению  эта территория нам нужна  чтобы не дать туркам качать азербайджанские нефть и газ  а так бы дать в следующий раз армянам уничтожить турок в Ереванском котле. Они же смогут без России  все уже видели.,0,0,1,0,0.02369946800172329,0.3415925204753876,0.8670457601547241,0.0027249858248978853,0.05341333150863648,0
Как вы могли нас предать  русские оккупанты??),0,0,0,0,0.012441651895642279,0.4843900501728058,0.3702353835105896,0.006299902219325304,0.07160120457410812,0
Ну так-то он прав в том что Россия и Турция просто поделили сферы влияния  как и в Сирии. Так-то по большому счету и на армян и на сирийцев России похуй. Не говорю что это плохо. Прсото констатирую факт,0,0,1,0,0.04209772497415543,0.4378334879875183,0.546748161315918,0.0017107223393395545,0.1067005917429924,1
Видно  что паренёк рвётся и старается изо всех сил преподнести свою позицию продавшейся собаки  как позицию всего армянского народа. Эта его  схрон-группка создана специально для розжига мангалов,0,0,0,0,0.027595279738307003,0.320831298828125,0.5621865391731262,0.03022458776831627,0.08757384121417999,1
